SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-13 18:27:54.647975,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-65
1,DC:A6:32:33:AD:2C,2020-07-13 18:27:55.055038,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-65
2,DC:A6:32:33:AD:2C,2020-07-13 18:27:56.085291,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-64
3,DC:A6:32:33:AD:2C,2020-07-13 18:27:57.070325,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-62
4,DC:A6:32:33:AD:2C,2020-07-13 18:27:58.010868,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-53
5,DC:A6:32:33:AD:2C,2020-07-13 18:27:59.020902,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-64
6,DC:A6:32:33:AD:2C,2020-07-13 18:28:00.002820,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-54
7,DC:A6:32:33:AD:2C,2020-07-13 18:28:01.056603,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-65
8,DC:A6:32:33:AD:2C,2020-07-13 18:28:02.694625,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-65
9,DC:A6:32:33:AD:2C,2020-07-13 18:28:03.025218,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-65
10,DC:A6:32:33:AD:2C,2020-07-13 18:28:04.045131,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-65
11,DC:A6:32:33:AD:2C,2020-07-13 18:28:05.151547,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-65
12,DC:A6:32:33:AD:2C,2020-07-13 18:28:06.008965,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-63
13,DC:A6:32:33:AD:2C,2020-07-13 18:28:07.023997,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-63
14,DC:A6:32:33:AD:2C,2020-07-13 18:28:08.155205,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-63
15,DC:A6:32:33:AD:2C,2020-07-13 18:28:09.413430,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-64
16,DC:A6:32:33:AD:2C,2020-07-13 18:28:10.035238,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-65
17,DC:A6:32:33:AD:2C,2020-07-13 18:28:11.166571,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-54
18,DC:A6:32:33:AD:2C,2020-07-13 18:28:12.327712,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-63
19,DC:A6:32:33:AD:2C,2020-07-13 18:28:13.062717,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-63
20,DC:A6:32:33:AD:2C,2020-07-13 18:28:14.123954,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-65
21,DC:A6:32:33:AD:2C,2020-07-13 18:28:15.016034,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-54
22,DC:A6:32:33:AD:2C,2020-07-13 18:28:16.318971,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-54
23,DC:A6:32:33:AD:2C,2020-07-13 18:28:17.003969,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-63
24,DC:A6:32:33:AD:2C,2020-07-13 18:28:18.560179,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-63
25,DC:A6:32:33:AD:2C,2020-07-13 18:28:19.018951,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-54
26,DC:A6:32:33:AD:2C,2020-07-13 18:28:20.634770,e587ccea-c556-11ea-8757-dca63233ad2b,1,1,1,-63
