SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-11 14:32:11.005144,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-55
1,DC:A6:32:33:AD:2C,2020-07-11 14:32:12.081889,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-60
2,DC:A6:32:33:AD:2C,2020-07-11 14:32:13.466137,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-60
3,DC:A6:32:33:AD:2C,2020-07-11 14:32:14.264373,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-56
4,DC:A6:32:33:AD:2C,2020-07-11 14:32:15.025515,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-55
5,DC:A6:32:33:AD:2C,2020-07-11 14:32:16.464387,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-61
6,DC:A6:32:33:AD:2C,2020-07-11 14:32:18.085542,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-55
7,DC:A6:32:33:AD:2C,2020-07-11 14:32:19.151821,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-58
8,DC:A6:32:33:AD:2C,2020-07-11 14:32:20.402743,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-55
9,DC:A6:32:33:AD:2C,2020-07-11 14:32:21.148136,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-56
10,DC:A6:32:33:AD:2C,2020-07-11 14:32:22.003114,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-56
11,DC:A6:32:33:AD:2C,2020-07-11 14:32:23.541929,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-55
12,DC:A6:32:33:AD:2C,2020-07-11 14:32:24.014314,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-56
13,DC:A6:32:33:AD:2C,2020-07-11 14:32:25.430662,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-57
14,DC:A6:32:33:AD:2C,2020-07-11 14:32:26.071975,d187dd24-c3a4-11ea-b0b9-dca63233ad2b,1,1,1,-56
