SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-12 10:57:32.262649,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
1,DC:A6:32:33:AD:2C,2020-07-12 10:57:33.066866,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-63
2,DC:A6:32:33:AD:2C,2020-07-12 10:57:34.705238,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-62
3,DC:A6:32:33:AD:2C,2020-07-12 10:57:35.028243,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
4,DC:A6:32:33:AD:2C,2020-07-12 10:57:36.612995,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-62
5,DC:A6:32:33:AD:2C,2020-07-12 10:57:37.195180,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
6,DC:A6:32:33:AD:2C,2020-07-12 10:57:38.166185,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-65
7,DC:A6:32:33:AD:2C,2020-07-12 10:57:39.238404,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-62
8,DC:A6:32:33:AD:2C,2020-07-12 10:57:40.174313,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-62
9,DC:A6:32:33:AD:2C,2020-07-12 10:57:41.087827,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-63
10,DC:A6:32:33:AD:2C,2020-07-12 10:57:42.478369,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-63
11,DC:A6:32:33:AD:2C,2020-07-12 10:57:43.027409,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
12,DC:A6:32:33:AD:2C,2020-07-12 10:57:44.209594,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
13,DC:A6:32:33:AD:2C,2020-07-12 10:57:45.188060,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-63
14,DC:A6:32:33:AD:2C,2020-07-12 10:57:46.136549,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-65
15,DC:A6:32:33:AD:2C,2020-07-12 10:57:47.377629,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-62
16,DC:A6:32:33:AD:2C,2020-07-12 10:57:48.088622,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
17,DC:A6:32:33:AD:2C,2020-07-12 10:57:49.077703,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-63
18,DC:A6:32:33:AD:2C,2020-07-12 10:57:50.125529,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
19,DC:A6:32:33:AD:2C,2020-07-12 10:57:51.695227,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-62
20,DC:A6:32:33:AD:2C,2020-07-12 10:57:52.115031,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-62
21,DC:A6:32:33:AD:2C,2020-07-12 10:57:53.024871,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-62
22,DC:A6:32:33:AD:2C,2020-07-12 10:57:54.547027,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
23,DC:A6:32:33:AD:2C,2020-07-12 10:57:55.636713,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-65
24,DC:A6:32:33:AD:2C,2020-07-12 10:57:56.039112,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-66
