SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-12 10:53:42.530672,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
1,DC:A6:32:33:AD:2C,2020-07-12 10:53:43.028068,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-55
2,DC:A6:32:33:AD:2C,2020-07-12 10:53:44.032737,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
3,DC:A6:32:33:AD:2C,2020-07-12 10:53:45.040821,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
4,DC:A6:32:33:AD:2C,2020-07-12 10:53:46.304676,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
5,DC:A6:32:33:AD:2C,2020-07-12 10:53:47.032887,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-55
6,DC:A6:32:33:AD:2C,2020-07-12 10:53:48.301561,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
7,DC:A6:32:33:AD:2C,2020-07-12 10:53:49.002749,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
8,DC:A6:32:33:AD:2C,2020-07-12 10:53:50.197203,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
9,DC:A6:32:33:AD:2C,2020-07-12 10:53:51.145955,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
10,DC:A6:32:33:AD:2C,2020-07-12 10:53:52.013394,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
11,DC:A6:32:33:AD:2C,2020-07-12 10:53:53.023407,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
12,DC:A6:32:33:AD:2C,2020-07-12 10:53:54.383544,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
13,DC:A6:32:33:AD:2C,2020-07-12 10:53:55.262877,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-55
14,DC:A6:32:33:AD:2C,2020-07-12 10:53:56.753467,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
15,DC:A6:32:33:AD:2C,2020-07-12 10:53:57.004704,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
16,DC:A6:32:33:AD:2C,2020-07-12 10:53:58.733540,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
17,DC:A6:32:33:AD:2C,2020-07-12 10:53:59.105386,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-55
18,DC:A6:32:33:AD:2C,2020-07-12 10:54:00.224791,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
19,DC:A6:32:33:AD:2C,2020-07-12 10:54:01.372977,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
20,DC:A6:32:33:AD:2C,2020-07-12 10:54:02.313596,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
21,DC:A6:32:33:AD:2C,2020-07-12 10:54:04.013555,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
22,DC:A6:32:33:AD:2C,2020-07-12 10:54:06.018786,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-56
23,DC:A6:32:33:AD:2C,2020-07-12 10:54:07.685858,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-55
24,DC:A6:32:33:AD:2C,2020-07-12 10:54:08.033642,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
25,DC:A6:32:33:AD:2C,2020-07-12 10:54:09.007340,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-55
26,DC:A6:32:33:AD:2C,2020-07-12 10:54:10.102441,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
27,DC:A6:32:33:AD:2C,2020-07-12 10:54:11.374943,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
28,DC:A6:32:33:AD:2C,2020-07-12 10:54:12.104951,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
29,DC:A6:32:33:AD:2C,2020-07-12 10:54:13.172084,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-53
30,DC:A6:32:33:AD:2C,2020-07-12 10:54:14.296350,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
31,DC:A6:32:33:AD:2C,2020-07-12 10:54:15.054928,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
32,DC:A6:32:33:AD:2C,2020-07-12 10:54:16.218757,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
33,DC:A6:32:33:AD:2C,2020-07-12 10:54:17.229997,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-54
34,DC:A6:32:33:AD:2C,2020-07-12 10:54:18.331238,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-55
35,DC:A6:32:33:AD:2C,2020-07-12 10:54:19.317631,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
