SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-12 10:41:32.790764,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-53
1,DC:A6:32:33:AD:2C,2020-07-12 10:41:33.049567,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
2,DC:A6:32:33:AD:2C,2020-07-12 10:41:34.038608,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-53
3,DC:A6:32:33:AD:2C,2020-07-12 10:41:35.043031,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
4,DC:A6:32:33:AD:2C,2020-07-12 10:41:36.092493,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
5,DC:A6:32:33:AD:2C,2020-07-12 10:41:37.021160,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
6,DC:A6:32:33:AD:2C,2020-07-12 10:41:38.077456,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
7,DC:A6:32:33:AD:2C,2020-07-12 10:41:39.113727,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
8,DC:A6:32:33:AD:2C,2020-07-12 10:41:40.183735,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
9,DC:A6:32:33:AD:2C,2020-07-12 10:41:41.198694,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-63
10,DC:A6:32:33:AD:2C,2020-07-12 10:41:42.178686,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-52
11,DC:A6:32:33:AD:2C,2020-07-12 10:41:43.207596,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
12,DC:A6:32:33:AD:2C,2020-07-12 10:41:44.748787,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
13,DC:A6:32:33:AD:2C,2020-07-12 10:41:45.068735,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
14,DC:A6:32:33:AD:2C,2020-07-12 10:41:46.258762,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-53
15,DC:A6:32:33:AD:2C,2020-07-12 10:41:47.564477,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
16,DC:A6:32:33:AD:2C,2020-07-12 10:41:48.162654,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
17,DC:A6:32:33:AD:2C,2020-07-12 10:41:49.057596,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-53
18,DC:A6:32:33:AD:2C,2020-07-12 10:41:50.418947,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
19,DC:A6:32:33:AD:2C,2020-07-12 10:41:51.433943,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-53
20,DC:A6:32:33:AD:2C,2020-07-12 10:41:52.347659,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
21,DC:A6:32:33:AD:2C,2020-07-12 10:41:53.080227,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-62
22,DC:A6:32:33:AD:2C,2020-07-12 10:41:54.361500,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
23,DC:A6:32:33:AD:2C,2020-07-12 10:41:55.097776,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
24,DC:A6:32:33:AD:2C,2020-07-12 10:41:56.161508,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
25,DC:A6:32:33:AD:2C,2020-07-12 10:41:57.134031,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-63
26,DC:A6:32:33:AD:2C,2020-07-12 10:41:58.110289,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
27,DC:A6:32:33:AD:2C,2020-07-12 10:41:59.172843,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
28,DC:A6:32:33:AD:2C,2020-07-12 10:42:00.246522,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
29,DC:A6:32:33:AD:2C,2020-07-12 10:42:01.595939,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-52
30,DC:A6:32:33:AD:2C,2020-07-12 10:42:02.209066,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-52
31,DC:A6:32:33:AD:2C,2020-07-12 10:42:03.119204,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
32,DC:A6:32:33:AD:2C,2020-07-12 10:42:04.248023,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
33,DC:A6:32:33:AD:2C,2020-07-12 10:42:05.012956,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-52
34,DC:A6:32:33:AD:2C,2020-07-12 10:42:06.287884,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-53
35,DC:A6:32:33:AD:2C,2020-07-12 10:42:07.054779,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-61
36,DC:A6:32:33:AD:2C,2020-07-12 10:42:08.943080,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
37,DC:A6:32:33:AD:2C,2020-07-12 10:42:09.050424,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
38,DC:A6:32:33:AD:2C,2020-07-12 10:42:10.146793,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-52
39,DC:A6:32:33:AD:2C,2020-07-12 10:42:11.874912,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-52
40,DC:A6:32:33:AD:2C,2020-07-12 10:42:12.021718,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
41,DC:A6:32:33:AD:2C,2020-07-12 10:42:13.273005,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-52
42,DC:A6:32:33:AD:2C,2020-07-12 10:42:14.014429,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
43,DC:A6:32:33:AD:2C,2020-07-12 10:42:15.389429,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-63
44,DC:A6:32:33:AD:2C,2020-07-12 10:42:16.486882,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-52
45,DC:A6:32:33:AD:2C,2020-07-12 10:42:17.008174,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
46,DC:A6:32:33:AD:2C,2020-07-12 10:42:18.113163,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-59
47,DC:A6:32:33:AD:2C,2020-07-12 10:42:19.449434,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-52
48,DC:A6:32:33:AD:2C,2020-07-12 10:42:20.221982,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-65
49,DC:A6:32:33:AD:2C,2020-07-12 10:42:21.462013,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-65
50,DC:A6:32:33:AD:2C,2020-07-12 10:42:22.018267,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
51,DC:A6:32:33:AD:2C,2020-07-12 10:42:23.350694,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-64
52,DC:A6:32:33:AD:2C,2020-07-12 10:42:24.084425,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
53,DC:A6:32:33:AD:2C,2020-07-12 10:42:25.664549,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-65
54,DC:A6:32:33:AD:2C,2020-07-12 10:42:26.089476,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
55,DC:A6:32:33:AD:2C,2020-07-12 10:42:27.089493,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-52
56,DC:A6:32:33:AD:2C,2020-07-12 10:42:29.094627,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
57,DC:A6:32:33:AD:2C,2020-07-12 10:42:31.054517,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-60
58,DC:A6:32:33:AD:2C,2020-07-12 10:42:32.059633,924721e4-c44c-11ea-994e-dca63233ad2b,1,1,1,-53
