SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-18 12:25:15.133712,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-53
1,DC:A6:32:33:AD:2C,2020-07-18 12:25:16.228984,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-53
2,DC:A6:32:33:AD:2C,2020-07-18 12:25:17.039641,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-55
3,DC:A6:32:33:AD:2C,2020-07-18 12:25:18.240337,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-53
4,DC:A6:32:33:AD:2C,2020-07-18 12:25:19.337279,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-53
5,DC:A6:32:33:AD:2C,2020-07-18 12:25:20.080409,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-53
6,DC:A6:32:33:AD:2C,2020-07-18 12:25:22.084846,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-54
7,DC:A6:32:33:AD:2C,2020-07-18 12:25:23.047356,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-55
8,DC:A6:32:33:AD:2C,2020-07-18 12:25:24.016213,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-54
9,DC:A6:32:33:AD:2C,2020-07-18 12:25:25.223674,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-53
10,DC:A6:32:33:AD:2C,2020-07-18 12:25:26.044999,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-55
11,DC:A6:32:33:AD:2C,2020-07-18 12:25:27.108875,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-55
12,DC:A6:32:33:AD:2C,2020-07-18 12:25:28.575075,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-55
13,DC:A6:32:33:AD:2C,2020-07-18 12:25:29.015060,efbcf9d2-c912-11ea-9b09-dca63233ad2b,1,1,1,-55
