SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-12 12:55:05.705633,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
1,DC:A6:32:33:AD:2C,2020-07-12 12:55:06.108335,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
2,DC:A6:32:33:AD:2C,2020-07-12 12:55:07.524345,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
3,DC:A6:32:33:AD:2C,2020-07-12 12:55:08.249959,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
4,DC:A6:32:33:AD:2C,2020-07-12 12:55:09.027535,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-65
5,DC:A6:32:33:AD:2C,2020-07-12 12:55:10.387504,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
6,DC:A6:32:33:AD:2C,2020-07-12 12:55:11.093150,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
7,DC:A6:32:33:AD:2C,2020-07-12 12:55:12.727524,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
8,DC:A6:32:33:AD:2C,2020-07-12 12:55:13.001784,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
9,DC:A6:32:33:AD:2C,2020-07-12 12:55:14.111205,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-65
10,DC:A6:32:33:AD:2C,2020-07-12 12:55:16.116378,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
11,DC:A6:32:33:AD:2C,2020-07-12 12:55:17.441319,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
12,DC:A6:32:33:AD:2C,2020-07-12 12:55:18.005000,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
13,DC:A6:32:33:AD:2C,2020-07-12 12:55:19.223208,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
14,DC:A6:32:33:AD:2C,2020-07-12 12:55:20.062021,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
15,DC:A6:32:33:AD:2C,2020-07-12 12:55:21.629028,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
16,DC:A6:32:33:AD:2C,2020-07-12 12:55:22.527618,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
17,DC:A6:32:33:AD:2C,2020-07-12 12:55:23.020142,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
18,DC:A6:32:33:AD:2C,2020-07-12 12:55:24.425231,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
19,DC:A6:32:33:AD:2C,2020-07-12 12:55:25.066368,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
20,DC:A6:32:33:AD:2C,2020-07-12 12:55:26.608886,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
21,DC:A6:32:33:AD:2C,2020-07-12 12:55:27.065113,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
22,DC:A6:32:33:AD:2C,2020-07-12 12:55:28.018992,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
23,DC:A6:32:33:AD:2C,2020-07-12 12:55:29.055238,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
24,DC:A6:32:33:AD:2C,2020-07-12 12:55:31.060452,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
25,DC:A6:32:33:AD:2C,2020-07-12 12:55:32.050414,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
26,DC:A6:32:33:AD:2C,2020-07-12 12:55:33.331606,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
27,DC:A6:32:33:AD:2C,2020-07-12 12:55:34.317896,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
28,DC:A6:32:33:AD:2C,2020-07-12 12:55:35.269193,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
29,DC:A6:32:33:AD:2C,2020-07-12 12:55:36.094192,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-57
30,DC:A6:32:33:AD:2C,2020-07-12 12:55:37.217926,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
31,DC:A6:32:33:AD:2C,2020-07-12 12:55:38.035469,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-67
32,DC:A6:32:33:AD:2C,2020-07-12 12:55:39.119202,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-66
33,DC:A6:32:33:AD:2C,2020-07-12 12:55:40.018628,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
34,DC:A6:32:33:AD:2C,2020-07-12 12:55:41.236779,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
35,DC:A6:32:33:AD:2C,2020-07-12 12:55:42.055490,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
36,DC:A6:32:33:AD:2C,2020-07-12 12:55:43.276759,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
37,DC:A6:32:33:AD:2C,2020-07-12 12:55:44.009247,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-66
38,DC:A6:32:33:AD:2C,2020-07-12 12:55:45.101753,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-65
39,DC:A6:32:33:AD:2C,2020-07-12 12:55:46.031714,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-57
40,DC:A6:32:33:AD:2C,2020-07-12 12:55:47.349316,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
41,DC:A6:32:33:AD:2C,2020-07-12 12:55:48.006866,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
42,DC:A6:32:33:AD:2C,2020-07-12 12:55:49.493138,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-66
43,DC:A6:32:33:AD:2C,2020-07-12 12:55:50.019273,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
44,DC:A6:32:33:AD:2C,2020-07-12 12:55:51.178048,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-57
45,DC:A6:32:33:AD:2C,2020-07-12 12:55:52.065599,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
46,DC:A6:32:33:AD:2C,2020-07-12 12:55:54.009301,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
47,DC:A6:32:33:AD:2C,2020-07-12 12:55:55.245603,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
48,DC:A6:32:33:AD:2C,2020-07-12 12:55:56.018168,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-67
49,DC:A6:32:33:AD:2C,2020-07-12 12:55:57.048117,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
50,DC:A6:32:33:AD:2C,2020-07-12 12:55:58.136879,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
51,DC:A6:32:33:AD:2C,2020-07-12 12:55:59.063758,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-68
52,DC:A6:32:33:AD:2C,2020-07-12 12:56:00.036978,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
53,DC:A6:32:33:AD:2C,2020-07-12 12:56:01.185812,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
