SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-12 12:45:23.008056,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
1,DC:A6:32:33:AD:2C,2020-07-12 12:45:24.161026,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
2,DC:A6:32:33:AD:2C,2020-07-12 12:45:25.712759,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
3,DC:A6:32:33:AD:2C,2020-07-12 12:45:26.007171,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
4,DC:A6:32:33:AD:2C,2020-07-12 12:45:27.100988,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
5,DC:A6:32:33:AD:2C,2020-07-12 12:45:28.662320,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
6,DC:A6:32:33:AD:2C,2020-07-12 12:45:29.102176,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
7,DC:A6:32:33:AD:2C,2020-07-12 12:45:30.138488,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
8,DC:A6:32:33:AD:2C,2020-07-12 12:45:31.236025,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
9,DC:A6:32:33:AD:2C,2020-07-12 12:45:32.341000,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
10,DC:A6:32:33:AD:2C,2020-07-12 12:45:33.208512,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
11,DC:A6:32:33:AD:2C,2020-07-12 12:45:34.067868,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
12,DC:A6:32:33:AD:2C,2020-07-12 12:45:35.077358,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
13,DC:A6:32:33:AD:2C,2020-07-12 12:45:36.072335,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
14,DC:A6:32:33:AD:2C,2020-07-12 12:45:37.297293,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
15,DC:A6:32:33:AD:2C,2020-07-12 12:45:38.117354,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
16,DC:A6:32:33:AD:2C,2020-07-12 12:45:39.029864,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
17,DC:A6:32:33:AD:2C,2020-07-12 12:45:40.212416,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
18,DC:A6:32:33:AD:2C,2020-07-12 12:45:41.699933,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
19,DC:A6:32:33:AD:2C,2020-07-12 12:45:42.022358,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
