SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-12 12:52:23.477843,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
1,DC:A6:32:33:AD:2C,2020-07-12 12:52:24.152428,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
2,DC:A6:32:33:AD:2C,2020-07-12 12:52:25.256197,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-76
3,DC:A6:32:33:AD:2C,2020-07-12 12:52:26.166274,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-65
4,DC:A6:32:33:AD:2C,2020-07-12 12:52:27.294975,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-73
5,DC:A6:32:33:AD:2C,2020-07-12 12:52:28.570060,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
6,DC:A6:32:33:AD:2C,2020-07-12 12:52:29.118720,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-77
7,DC:A6:32:33:AD:2C,2020-07-12 12:52:30.285074,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
8,DC:A6:32:33:AD:2C,2020-07-12 12:52:31.050710,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
9,DC:A6:32:33:AD:2C,2020-07-12 12:52:32.183787,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
10,DC:A6:32:33:AD:2C,2020-07-12 12:52:34.188960,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
11,DC:A6:32:33:AD:2C,2020-07-12 12:52:35.298251,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
12,DC:A6:32:33:AD:2C,2020-07-12 12:52:36.132609,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-66
13,DC:A6:32:33:AD:2C,2020-07-12 12:52:37.059456,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
14,DC:A6:32:33:AD:2C,2020-07-12 12:52:38.110845,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
15,DC:A6:32:33:AD:2C,2020-07-12 12:52:39.145140,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
16,DC:A6:32:33:AD:2C,2020-07-12 12:52:40.203910,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
17,DC:A6:32:33:AD:2C,2020-07-12 12:52:41.386506,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-70
18,DC:A6:32:33:AD:2C,2020-07-12 12:52:42.294614,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
19,DC:A6:32:33:AD:2C,2020-07-12 12:52:43.100203,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
20,DC:A6:32:33:AD:2C,2020-07-12 12:52:44.045201,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-67
21,DC:A6:32:33:AD:2C,2020-07-12 12:52:45.293966,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
22,DC:A6:32:33:AD:2C,2020-07-12 12:52:47.299137,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
23,DC:A6:32:33:AD:2C,2020-07-12 12:52:48.110930,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
24,DC:A6:32:33:AD:2C,2020-07-12 12:52:49.277775,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-69
25,DC:A6:32:33:AD:2C,2020-07-12 12:52:50.174098,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-69
26,DC:A6:32:33:AD:2C,2020-07-12 12:52:51.174129,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
27,DC:A6:32:33:AD:2C,2020-07-12 12:52:53.179202,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-67
28,DC:A6:32:33:AD:2C,2020-07-12 12:52:54.165410,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
29,DC:A6:32:33:AD:2C,2020-07-12 12:52:55.252983,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
30,DC:A6:32:33:AD:2C,2020-07-12 12:52:56.135389,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
31,DC:A6:32:33:AD:2C,2020-07-12 12:52:57.086683,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-77
32,DC:A6:32:33:AD:2C,2020-07-12 12:52:58.636808,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-69
33,DC:A6:32:33:AD:2C,2020-07-12 12:52:59.046786,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-73
34,DC:A6:32:33:AD:2C,2020-07-12 12:53:00.137949,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-52
35,DC:A6:32:33:AD:2C,2020-07-12 12:53:02.143059,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
36,DC:A6:32:33:AD:2C,2020-07-12 12:53:03.116788,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
37,DC:A6:32:33:AD:2C,2020-07-12 12:53:04.089306,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
38,DC:A6:32:33:AD:2C,2020-07-12 12:53:05.185561,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
39,DC:A6:32:33:AD:2C,2020-07-12 12:53:06.104382,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-74
40,DC:A6:32:33:AD:2C,2020-07-12 12:53:07.138122,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
41,DC:A6:32:33:AD:2C,2020-07-12 12:53:08.114362,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-66
42,DC:A6:32:33:AD:2C,2020-07-12 12:53:09.084392,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
43,DC:A6:32:33:AD:2C,2020-07-12 12:53:10.235658,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-75
44,DC:A6:32:33:AD:2C,2020-07-12 12:53:11.054186,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
45,DC:A6:32:33:AD:2C,2020-07-12 12:53:12.150060,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
46,DC:A6:32:33:AD:2C,2020-07-12 12:53:13.059379,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
47,DC:A6:32:33:AD:2C,2020-07-12 12:53:14.244476,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-74
48,DC:A6:32:33:AD:2C,2020-07-12 12:53:15.219463,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-66
49,DC:A6:32:33:AD:2C,2020-07-12 12:53:16.323166,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-66
50,DC:A6:32:33:AD:2C,2020-07-12 12:53:17.406991,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-65
51,DC:A6:32:33:AD:2C,2020-07-12 12:53:18.594519,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-79
52,DC:A6:32:33:AD:2C,2020-07-12 12:53:19.039458,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-74
53,DC:A6:32:33:AD:2C,2020-07-12 12:53:20.169472,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-78
54,DC:A6:32:33:AD:2C,2020-07-12 12:53:21.299624,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-65
55,DC:A6:32:33:AD:2C,2020-07-12 12:53:22.214574,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-82
