SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-12 12:47:44.831332,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
1,DC:A6:32:33:AD:2C,2020-07-12 12:47:45.057853,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
2,DC:A6:32:33:AD:2C,2020-07-12 12:47:46.030747,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
3,DC:A6:32:33:AD:2C,2020-07-12 12:47:47.051414,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
4,DC:A6:32:33:AD:2C,2020-07-12 12:47:48.139591,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
5,DC:A6:32:33:AD:2C,2020-07-12 12:47:49.050157,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-52
6,DC:A6:32:33:AD:2C,2020-07-12 12:47:50.234498,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-57
7,DC:A6:32:33:AD:2C,2020-07-12 12:47:51.010761,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
8,DC:A6:32:33:AD:2C,2020-07-12 12:47:52.082025,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
9,DC:A6:32:33:AD:2C,2020-07-12 12:47:53.143281,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
10,DC:A6:32:33:AD:2C,2020-07-12 12:47:54.310781,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-57
11,DC:A6:32:33:AD:2C,2020-07-12 12:47:55.045093,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
12,DC:A6:32:33:AD:2C,2020-07-12 12:47:56.020220,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
13,DC:A6:32:33:AD:2C,2020-07-12 12:47:57.223339,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
14,DC:A6:32:33:AD:2C,2020-07-12 12:47:58.749541,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
15,DC:A6:32:33:AD:2C,2020-07-12 12:47:59.004533,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
16,DC:A6:32:33:AD:2C,2020-07-12 12:48:00.150941,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
17,DC:A6:32:33:AD:2C,2020-07-12 12:48:01.034599,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
18,DC:A6:32:33:AD:2C,2020-07-12 12:48:02.253411,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
19,DC:A6:32:33:AD:2C,2020-07-12 12:48:03.572186,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
20,DC:A6:32:33:AD:2C,2020-07-12 12:48:04.122133,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
21,DC:A6:32:33:AD:2C,2020-07-12 12:48:05.034681,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
22,DC:A6:32:33:AD:2C,2020-07-12 12:48:06.042220,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-52
23,DC:A6:32:33:AD:2C,2020-07-12 12:48:07.307778,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-52
24,DC:A6:32:33:AD:2C,2020-07-12 12:48:08.023470,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
25,DC:A6:32:33:AD:2C,2020-07-12 12:48:09.215379,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-52
26,DC:A6:32:33:AD:2C,2020-07-12 12:48:10.287228,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
27,DC:A6:32:33:AD:2C,2020-07-12 12:48:11.019716,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
28,DC:A6:32:33:AD:2C,2020-07-12 12:48:12.469108,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
29,DC:A6:32:33:AD:2C,2020-07-12 12:48:13.011156,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
30,DC:A6:32:33:AD:2C,2020-07-12 12:48:14.346151,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
31,DC:A6:32:33:AD:2C,2020-07-12 12:48:15.239898,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
32,DC:A6:32:33:AD:2C,2020-07-12 12:48:16.178555,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
33,DC:A6:32:33:AD:2C,2020-07-12 12:48:17.691052,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-52
34,DC:A6:32:33:AD:2C,2020-07-12 12:48:18.029816,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
35,DC:A6:32:33:AD:2C,2020-07-12 12:48:19.152945,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
36,DC:A6:32:33:AD:2C,2020-07-12 12:48:20.298755,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
37,DC:A6:32:33:AD:2C,2020-07-12 12:48:21.002389,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
38,DC:A6:32:33:AD:2C,2020-07-12 12:48:22.031185,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
39,DC:A6:32:33:AD:2C,2020-07-12 12:48:23.242405,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
40,DC:A6:32:33:AD:2C,2020-07-12 12:48:24.284983,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
41,DC:A6:32:33:AD:2C,2020-07-12 12:48:25.139989,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
42,DC:A6:32:33:AD:2C,2020-07-12 12:48:26.111254,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
43,DC:A6:32:33:AD:2C,2020-07-12 12:48:27.202466,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
44,DC:A6:32:33:AD:2C,2020-07-12 12:48:28.110017,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
45,DC:A6:32:33:AD:2C,2020-07-12 12:48:29.529997,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
46,DC:A6:32:33:AD:2C,2020-07-12 12:48:30.040681,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
47,DC:A6:32:33:AD:2C,2020-07-12 12:48:31.761401,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
48,DC:A6:32:33:AD:2C,2020-07-12 12:48:32.010044,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
49,DC:A6:32:33:AD:2C,2020-07-12 12:48:33.038804,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
50,DC:A6:32:33:AD:2C,2020-07-12 12:48:34.402613,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
51,DC:A6:32:33:AD:2C,2020-07-12 12:48:35.077573,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
52,DC:A6:32:33:AD:2C,2020-07-12 12:48:36.101393,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
53,DC:A6:32:33:AD:2C,2020-07-12 12:48:37.115136,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
54,DC:A6:32:33:AD:2C,2020-07-12 12:48:38.013959,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
55,DC:A6:32:33:AD:2C,2020-07-12 12:48:39.113904,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
56,DC:A6:32:33:AD:2C,2020-07-12 12:48:40.351461,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
57,DC:A6:32:33:AD:2C,2020-07-12 12:48:42.356516,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
58,DC:A6:32:33:AD:2C,2020-07-12 12:48:43.005232,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
59,DC:A6:32:33:AD:2C,2020-07-12 12:48:44.037815,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
