SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-12 12:50:16.009620,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
1,DC:A6:32:33:AD:2C,2020-07-12 12:50:17.370660,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
2,DC:A6:32:33:AD:2C,2020-07-12 12:50:18.161728,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
3,DC:A6:32:33:AD:2C,2020-07-12 12:50:19.551874,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
4,DC:A6:32:33:AD:2C,2020-07-12 12:50:20.103197,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
5,DC:A6:32:33:AD:2C,2020-07-12 12:50:22.004256,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
6,DC:A6:32:33:AD:2C,2020-07-12 12:50:24.009326,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
7,DC:A6:32:33:AD:2C,2020-07-12 12:50:25.503140,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
8,DC:A6:32:33:AD:2C,2020-07-12 12:50:26.024317,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
9,DC:A6:32:33:AD:2C,2020-07-12 12:50:27.157510,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
10,DC:A6:32:33:AD:2C,2020-07-12 12:50:28.223165,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-57
11,DC:A6:32:33:AD:2C,2020-07-12 12:50:29.171956,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
12,DC:A6:32:33:AD:2C,2020-07-12 12:50:31.177009,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
13,DC:A6:32:33:AD:2C,2020-07-12 12:50:32.311948,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
14,DC:A6:32:33:AD:2C,2020-07-12 12:50:33.016402,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
15,DC:A6:32:33:AD:2C,2020-07-12 12:50:35.020820,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-57
16,DC:A6:32:33:AD:2C,2020-07-12 12:50:36.117002,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
17,DC:A6:32:33:AD:2C,2020-07-12 12:50:37.027037,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
18,DC:A6:32:33:AD:2C,2020-07-12 12:50:38.017028,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
19,DC:A6:32:33:AD:2C,2020-07-12 12:50:39.113327,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
20,DC:A6:32:33:AD:2C,2020-07-12 12:50:40.149552,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
21,DC:A6:32:33:AD:2C,2020-07-12 12:50:41.012124,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
22,DC:A6:32:33:AD:2C,2020-07-12 12:50:42.745880,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
23,DC:A6:32:33:AD:2C,2020-07-12 12:50:43.193333,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
24,DC:A6:32:33:AD:2C,2020-07-12 12:50:44.029585,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
25,DC:A6:32:33:AD:2C,2020-07-12 12:50:45.074709,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-57
26,DC:A6:32:33:AD:2C,2020-07-12 12:50:46.164697,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
27,DC:A6:32:33:AD:2C,2020-07-12 12:50:47.467158,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
28,DC:A6:32:33:AD:2C,2020-07-12 12:50:48.092237,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
29,DC:A6:32:33:AD:2C,2020-07-12 12:50:49.102313,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
30,DC:A6:32:33:AD:2C,2020-07-12 12:50:50.146027,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
31,DC:A6:32:33:AD:2C,2020-07-12 12:50:51.154840,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
32,DC:A6:32:33:AD:2C,2020-07-12 12:50:52.504796,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
33,DC:A6:32:33:AD:2C,2020-07-12 12:50:53.047236,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-58
34,DC:A6:32:33:AD:2C,2020-07-12 12:50:55.013488,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
35,DC:A6:32:33:AD:2C,2020-07-12 12:50:56.043562,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
36,DC:A6:32:33:AD:2C,2020-07-12 12:50:57.132349,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
37,DC:A6:32:33:AD:2C,2020-07-12 12:50:58.462341,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
38,DC:A6:32:33:AD:2C,2020-07-12 12:50:59.011118,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
39,DC:A6:32:33:AD:2C,2020-07-12 12:51:00.659883,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-59
40,DC:A6:32:33:AD:2C,2020-07-12 12:51:01.313611,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
41,DC:A6:32:33:AD:2C,2020-07-12 12:51:02.016119,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
42,DC:A6:32:33:AD:2C,2020-07-12 12:51:04.021256,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
43,DC:A6:32:33:AD:2C,2020-07-12 12:51:05.816235,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
44,DC:A6:32:33:AD:2C,2020-07-12 12:51:06.014904,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
45,DC:A6:32:33:AD:2C,2020-07-12 12:51:08.019401,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
46,DC:A6:32:33:AD:2C,2020-07-12 12:51:09.356298,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
47,DC:A6:32:33:AD:2C,2020-07-12 12:51:11.012477,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
48,DC:A6:32:33:AD:2C,2020-07-12 12:51:12.224389,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
49,DC:A6:32:33:AD:2C,2020-07-12 12:51:13.058132,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
50,DC:A6:32:33:AD:2C,2020-07-12 12:51:14.396280,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
51,DC:A6:32:33:AD:2C,2020-07-12 12:51:15.182602,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
