SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-12 12:40:20.607258,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
1,DC:A6:32:33:AD:2C,2020-07-12 12:40:21.092234,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
2,DC:A6:32:33:AD:2C,2020-07-12 12:40:22.396286,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
3,DC:A6:32:33:AD:2C,2020-07-12 12:40:23.130027,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
4,DC:A6:32:33:AD:2C,2020-07-12 12:40:24.760006,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
5,DC:A6:32:33:AD:2C,2020-07-12 12:40:25.284842,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
6,DC:A6:32:33:AD:2C,2020-07-12 12:40:26.079857,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
7,DC:A6:32:33:AD:2C,2020-07-12 12:40:27.137922,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
8,DC:A6:32:33:AD:2C,2020-07-12 12:40:28.266685,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
9,DC:A6:32:33:AD:2C,2020-07-12 12:40:29.120337,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
10,DC:A6:32:33:AD:2C,2020-07-12 12:40:30.277964,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
11,DC:A6:32:33:AD:2C,2020-07-12 12:40:31.264727,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
12,DC:A6:32:33:AD:2C,2020-07-12 12:40:32.156586,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
13,DC:A6:32:33:AD:2C,2020-07-12 12:40:33.039661,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
14,DC:A6:32:33:AD:2C,2020-07-12 12:40:34.489664,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
15,DC:A6:32:33:AD:2C,2020-07-12 12:40:35.080873,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
16,DC:A6:32:33:AD:2C,2020-07-12 12:40:37.050836,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-64
17,DC:A6:32:33:AD:2C,2020-07-12 12:40:38.149528,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-57
18,DC:A6:32:33:AD:2C,2020-07-12 12:40:39.159510,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
19,DC:A6:32:33:AD:2C,2020-07-12 12:40:40.074583,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
20,DC:A6:32:33:AD:2C,2020-07-12 12:40:41.174501,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
21,DC:A6:32:33:AD:2C,2020-07-12 12:40:42.035355,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
22,DC:A6:32:33:AD:2C,2020-07-12 12:40:44.040828,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
23,DC:A6:32:33:AD:2C,2020-07-12 12:40:45.014450,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
24,DC:A6:32:33:AD:2C,2020-07-12 12:40:46.039457,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
25,DC:A6:32:33:AD:2C,2020-07-12 12:40:47.182942,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
26,DC:A6:32:33:AD:2C,2020-07-12 12:40:48.429461,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
27,DC:A6:32:33:AD:2C,2020-07-12 12:40:49.014407,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
28,DC:A6:32:33:AD:2C,2020-07-12 12:40:50.319434,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
29,DC:A6:32:33:AD:2C,2020-07-12 12:40:51.024367,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-60
30,DC:A6:32:33:AD:2C,2020-07-12 12:40:52.313488,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
31,DC:A6:32:33:AD:2C,2020-07-12 12:40:53.089363,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
32,DC:A6:32:33:AD:2C,2020-07-12 12:40:54.790758,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
33,DC:A6:32:33:AD:2C,2020-07-12 12:40:55.024289,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
34,DC:A6:32:33:AD:2C,2020-07-12 12:40:56.003126,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
35,DC:A6:32:33:AD:2C,2020-07-12 12:40:57.444269,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
36,DC:A6:32:33:AD:2C,2020-07-12 12:40:58.089304,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
37,DC:A6:32:33:AD:2C,2020-07-12 12:41:00.094374,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
38,DC:A6:32:33:AD:2C,2020-07-12 12:41:01.999265,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
39,DC:A6:32:33:AD:2C,2020-07-12 12:41:03.854397,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
40,DC:A6:32:33:AD:2C,2020-07-12 12:41:04.041726,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-62
41,DC:A6:32:33:AD:2C,2020-07-12 12:41:05.084285,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
42,DC:A6:32:33:AD:2C,2020-07-12 12:41:06.325507,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-61
43,DC:A6:32:33:AD:2C,2020-07-12 12:41:07.241751,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
44,DC:A6:32:33:AD:2C,2020-07-12 12:41:08.340561,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-52
45,DC:A6:32:33:AD:2C,2020-07-12 12:41:09.112545,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
46,DC:A6:32:33:AD:2C,2020-07-12 12:41:10.569252,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-63
47,DC:A6:32:33:AD:2C,2020-07-12 12:41:11.094303,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
48,DC:A6:32:33:AD:2C,2020-07-12 12:41:12.131759,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-53
49,DC:A6:32:33:AD:2C,2020-07-12 12:41:13.102924,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
50,DC:A6:32:33:AD:2C,2020-07-12 12:41:14.117246,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
51,DC:A6:32:33:AD:2C,2020-07-12 12:41:15.007375,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
52,DC:A6:32:33:AD:2C,2020-07-12 12:41:16.247928,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-55
53,DC:A6:32:33:AD:2C,2020-07-12 12:41:17.102905,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-56
54,DC:A6:32:33:AD:2C,2020-07-12 12:41:18.271653,57deca86-c45e-11ea-8b3e-dca63233ad2b,1,1,1,-54
