SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-14 19:42:27.270372,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-58
1,DC:A6:32:33:AD:2C,2020-07-14 19:42:28.112138,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-67
2,DC:A6:32:33:AD:2C,2020-07-14 19:42:29.380878,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-67
3,DC:A6:32:33:AD:2C,2020-07-14 19:42:30.091975,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-57
4,DC:A6:32:33:AD:2C,2020-07-14 19:42:31.394540,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-67
5,DC:A6:32:33:AD:2C,2020-07-14 19:42:32.150615,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-56
6,DC:A6:32:33:AD:2C,2020-07-14 19:42:33.154316,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-67
7,DC:A6:32:33:AD:2C,2020-07-14 19:42:34.104271,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-68
8,DC:A6:32:33:AD:2C,2020-07-14 19:42:35.085613,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-55
9,DC:A6:32:33:AD:2C,2020-07-14 19:42:36.152991,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-55
10,DC:A6:32:33:AD:2C,2020-07-14 19:42:37.061710,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-56
11,DC:A6:32:33:AD:2C,2020-07-14 19:42:38.191721,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-68
12,DC:A6:32:33:AD:2C,2020-07-14 19:42:39.864780,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-58
13,DC:A6:32:33:AD:2C,2020-07-14 19:42:40.010338,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-69
14,DC:A6:32:33:AD:2C,2020-07-14 19:42:41.144740,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-68
15,DC:A6:32:33:AD:2C,2020-07-14 19:42:42.415328,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-57
16,DC:A6:32:33:AD:2C,2020-07-14 19:42:43.022763,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-58
17,DC:A6:32:33:AD:2C,2020-07-14 19:42:44.235248,99251936-c62b-11ea-8420-dca63233ad2b,1,1,1,-68
