SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-11 18:50:40.949336,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
1,DC:A6:32:33:AD:2C,2020-07-11 18:50:41.003816,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
2,DC:A6:32:33:AD:2C,2020-07-11 18:50:42.155447,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
3,DC:A6:32:33:AD:2C,2020-07-11 18:50:43.241827,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
4,DC:A6:32:33:AD:2C,2020-07-11 18:50:44.332848,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
5,DC:A6:32:33:AD:2C,2020-07-11 18:50:45.064742,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-53
6,DC:A6:32:33:AD:2C,2020-07-11 18:50:46.005395,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-50
7,DC:A6:32:33:AD:2C,2020-07-11 18:50:47.311687,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-53
8,DC:A6:32:33:AD:2C,2020-07-11 18:50:48.134069,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-53
9,DC:A6:32:33:AD:2C,2020-07-11 18:50:49.051604,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
10,DC:A6:32:33:AD:2C,2020-07-11 18:50:50.115918,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
11,DC:A6:32:33:AD:2C,2020-07-11 18:50:51.217840,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-53
12,DC:A6:32:33:AD:2C,2020-07-11 18:50:52.264098,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
13,DC:A6:32:33:AD:2C,2020-07-11 18:50:53.226538,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
14,DC:A6:32:33:AD:2C,2020-07-11 18:50:54.046511,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-48
15,DC:A6:32:33:AD:2C,2020-07-11 18:50:55.304088,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
16,DC:A6:32:33:AD:2C,2020-07-11 18:50:56.069657,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-53
17,DC:A6:32:33:AD:2C,2020-07-11 18:50:57.026517,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
18,DC:A6:32:33:AD:2C,2020-07-11 18:50:58.042281,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
19,DC:A6:32:33:AD:2C,2020-07-11 18:50:59.195292,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
20,DC:A6:32:33:AD:2C,2020-07-11 18:51:00.747204,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
21,DC:A6:32:33:AD:2C,2020-07-11 18:51:01.006506,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
22,DC:A6:32:33:AD:2C,2020-07-11 18:51:02.731569,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
23,DC:A6:32:33:AD:2C,2020-07-11 18:51:03.072748,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
24,DC:A6:32:33:AD:2C,2020-07-11 18:51:04.356542,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-48
25,DC:A6:32:33:AD:2C,2020-07-11 18:51:05.098994,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-53
26,DC:A6:32:33:AD:2C,2020-07-11 18:51:07.103999,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
27,DC:A6:32:33:AD:2C,2020-07-11 18:51:08.535914,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-53
28,DC:A6:32:33:AD:2C,2020-07-11 18:51:09.337096,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
29,DC:A6:32:33:AD:2C,2020-07-11 18:51:10.082854,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-53
30,DC:A6:32:33:AD:2C,2020-07-11 18:51:11.120945,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
31,DC:A6:32:33:AD:2C,2020-07-11 18:51:12.092840,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
32,DC:A6:32:33:AD:2C,2020-07-11 18:51:13.132888,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
33,DC:A6:32:33:AD:2C,2020-07-11 18:51:14.794006,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
34,DC:A6:32:33:AD:2C,2020-07-11 18:51:15.046530,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
35,DC:A6:32:33:AD:2C,2020-07-11 18:51:16.055281,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
36,DC:A6:32:33:AD:2C,2020-07-11 18:51:17.146518,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
37,DC:A6:32:33:AD:2C,2020-07-11 18:51:18.094007,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
38,DC:A6:32:33:AD:2C,2020-07-11 18:51:19.372069,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
39,DC:A6:32:33:AD:2C,2020-07-11 18:51:20.055228,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
40,DC:A6:32:33:AD:2C,2020-07-11 18:51:21.226592,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
41,DC:A6:32:33:AD:2C,2020-07-11 18:51:22.045309,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
42,DC:A6:32:33:AD:2C,2020-07-11 18:51:23.036482,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
43,DC:A6:32:33:AD:2C,2020-07-11 18:51:24.709017,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
44,DC:A6:32:33:AD:2C,2020-07-11 18:51:25.031486,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
45,DC:A6:32:33:AD:2C,2020-07-11 18:51:26.132715,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
46,DC:A6:32:33:AD:2C,2020-07-11 18:51:27.192711,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-51
47,DC:A6:32:33:AD:2C,2020-07-11 18:51:28.285303,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
48,DC:A6:32:33:AD:2C,2020-07-11 18:51:29.021504,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
49,DC:A6:32:33:AD:2C,2020-07-11 18:51:30.291539,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-50
50,DC:A6:32:33:AD:2C,2020-07-11 18:51:31.028958,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
51,DC:A6:32:33:AD:2C,2020-07-11 18:51:33.037031,5344322c-c3c8-11ea-b45c-dca63233ad2b,1,1,1,-52
