SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-11 18:59:27.176232,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
1,DC:A6:32:33:AD:2C,2020-07-11 18:59:28.131479,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-55
2,DC:A6:32:33:AD:2C,2020-07-11 18:59:29.175219,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-59
3,DC:A6:32:33:AD:2C,2020-07-11 18:59:30.277706,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-55
4,DC:A6:32:33:AD:2C,2020-07-11 18:59:31.224059,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-48
5,DC:A6:32:33:AD:2C,2020-07-11 18:59:32.044001,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
6,DC:A6:32:33:AD:2C,2020-07-11 18:59:33.131448,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
7,DC:A6:32:33:AD:2C,2020-07-11 18:59:34.023969,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
8,DC:A6:32:33:AD:2C,2020-07-11 18:59:35.303921,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
9,DC:A6:32:33:AD:2C,2020-07-11 18:59:36.075141,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
10,DC:A6:32:33:AD:2C,2020-07-11 18:59:37.180157,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
11,DC:A6:32:33:AD:2C,2020-07-11 18:59:38.010227,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
12,DC:A6:32:33:AD:2C,2020-07-11 18:59:39.383924,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-56
13,DC:A6:32:33:AD:2C,2020-07-11 18:59:40.215145,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
14,DC:A6:32:33:AD:2C,2020-07-11 18:59:41.317669,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
15,DC:A6:32:33:AD:2C,2020-07-11 18:59:42.153985,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-59
16,DC:A6:32:33:AD:2C,2020-07-11 18:59:43.576457,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
17,DC:A6:32:33:AD:2C,2020-07-11 18:59:44.056504,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
18,DC:A6:32:33:AD:2C,2020-07-11 18:59:45.412690,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
19,DC:A6:32:33:AD:2C,2020-07-11 18:59:46.060237,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
20,DC:A6:32:33:AD:2C,2020-07-11 18:59:47.211518,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
21,DC:A6:32:33:AD:2C,2020-07-11 18:59:48.127678,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
22,DC:A6:32:33:AD:2C,2020-07-11 18:59:49.167706,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
23,DC:A6:32:33:AD:2C,2020-07-11 18:59:50.136543,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
24,DC:A6:32:33:AD:2C,2020-07-11 18:59:51.242724,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-58
25,DC:A6:32:33:AD:2C,2020-07-11 18:59:52.028366,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
26,DC:A6:32:33:AD:2C,2020-07-11 18:59:53.052708,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
27,DC:A6:32:33:AD:2C,2020-07-11 18:59:54.007691,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
28,DC:A6:32:33:AD:2C,2020-07-11 18:59:55.112770,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
29,DC:A6:32:33:AD:2C,2020-07-11 18:59:56.741588,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-58
30,DC:A6:32:33:AD:2C,2020-07-11 18:59:57.032711,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-58
31,DC:A6:32:33:AD:2C,2020-07-11 18:59:58.003350,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
32,DC:A6:32:33:AD:2C,2020-07-11 18:59:59.788450,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
33,DC:A6:32:33:AD:2C,2020-07-11 19:00:00.060194,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
34,DC:A6:32:33:AD:2C,2020-07-11 19:00:01.096504,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
35,DC:A6:32:33:AD:2C,2020-07-11 19:00:02.537834,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-58
36,DC:A6:32:33:AD:2C,2020-07-11 19:00:03.002835,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
37,DC:A6:32:33:AD:2C,2020-07-11 19:00:04.014013,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
38,DC:A6:32:33:AD:2C,2020-07-11 19:00:05.567748,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
39,DC:A6:32:33:AD:2C,2020-07-11 19:00:06.541580,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
40,DC:A6:32:33:AD:2C,2020-07-11 19:00:07.722805,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
41,DC:A6:32:33:AD:2C,2020-07-11 19:00:08.086544,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
42,DC:A6:32:33:AD:2C,2020-07-11 19:00:09.137801,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
43,DC:A6:32:33:AD:2C,2020-07-11 19:00:10.776567,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
44,DC:A6:32:33:AD:2C,2020-07-11 19:00:11.015244,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
45,DC:A6:32:33:AD:2C,2020-07-11 19:00:12.611686,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
46,DC:A6:32:33:AD:2C,2020-07-11 19:00:13.166522,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
47,DC:A6:32:33:AD:2C,2020-07-11 19:00:15.171671,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
48,DC:A6:32:33:AD:2C,2020-07-11 19:00:16.052876,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
49,DC:A6:32:33:AD:2C,2020-07-11 19:00:17.654085,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
50,DC:A6:32:33:AD:2C,2020-07-11 19:00:18.166520,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
51,DC:A6:32:33:AD:2C,2020-07-11 19:00:19.425333,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-59
