SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-11 19:03:10.024958,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-64
1,DC:A6:32:33:AD:2C,2020-07-11 19:03:11.120124,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-64
2,DC:A6:32:33:AD:2C,2020-07-11 19:03:12.035778,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
3,DC:A6:32:33:AD:2C,2020-07-11 19:03:13.547712,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-62
4,DC:A6:32:33:AD:2C,2020-07-11 19:03:14.012604,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
5,DC:A6:32:33:AD:2C,2020-07-11 19:03:16.017794,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
6,DC:A6:32:33:AD:2C,2020-07-11 19:03:17.056573,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
7,DC:A6:32:33:AD:2C,2020-07-11 19:03:18.086588,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
8,DC:A6:32:33:AD:2C,2020-07-11 19:03:19.126587,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
9,DC:A6:32:33:AD:2C,2020-07-11 19:03:20.010498,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-62
10,DC:A6:32:33:AD:2C,2020-07-11 19:03:21.047982,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
11,DC:A6:32:33:AD:2C,2020-07-11 19:03:22.109285,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
12,DC:A6:32:33:AD:2C,2020-07-11 19:03:23.108006,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
13,DC:A6:32:33:AD:2C,2020-07-11 19:03:24.915713,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
14,DC:A6:32:33:AD:2C,2020-07-11 19:03:25.060575,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-62
15,DC:A6:32:33:AD:2C,2020-07-11 19:03:26.550672,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
16,DC:A6:32:33:AD:2C,2020-07-11 19:03:27.015645,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-62
17,DC:A6:32:33:AD:2C,2020-07-11 19:03:28.077111,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
18,DC:A6:32:33:AD:2C,2020-07-11 19:03:29.033290,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
19,DC:A6:32:33:AD:2C,2020-07-11 19:03:30.003920,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
20,DC:A6:32:33:AD:2C,2020-07-11 19:03:31.095880,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
21,DC:A6:32:33:AD:2C,2020-07-11 19:03:32.038995,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
22,DC:A6:32:33:AD:2C,2020-07-11 19:03:33.832333,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-64
23,DC:A6:32:33:AD:2C,2020-07-11 19:03:34.019788,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
24,DC:A6:32:33:AD:2C,2020-07-11 19:03:35.061052,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
25,DC:A6:32:33:AD:2C,2020-07-11 19:03:36.037922,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-53
26,DC:A6:32:33:AD:2C,2020-07-11 19:03:37.128682,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
27,DC:A6:32:33:AD:2C,2020-07-11 19:03:38.259267,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-65
28,DC:A6:32:33:AD:2C,2020-07-11 19:03:39.033731,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
29,DC:A6:32:33:AD:2C,2020-07-11 19:03:40.095074,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
30,DC:A6:32:33:AD:2C,2020-07-11 19:03:41.015639,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
31,DC:A6:32:33:AD:2C,2020-07-11 19:03:42.015087,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
32,DC:A6:32:33:AD:2C,2020-07-11 19:03:43.781433,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-64
33,DC:A6:32:33:AD:2C,2020-07-11 19:03:44.051357,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
34,DC:A6:32:33:AD:2C,2020-07-11 19:03:46.056588,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-64
35,DC:A6:32:33:AD:2C,2020-07-11 19:03:47.369069,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
36,DC:A6:32:33:AD:2C,2020-07-11 19:03:48.284039,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
37,DC:A6:32:33:AD:2C,2020-07-11 19:03:49.107896,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
38,DC:A6:32:33:AD:2C,2020-07-11 19:03:50.124373,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
39,DC:A6:32:33:AD:2C,2020-07-11 19:03:51.138032,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
40,DC:A6:32:33:AD:2C,2020-07-11 19:03:52.041838,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
41,DC:A6:32:33:AD:2C,2020-07-11 19:03:53.380599,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
42,DC:A6:32:33:AD:2C,2020-07-11 19:03:54.013623,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
43,DC:A6:32:33:AD:2C,2020-07-11 19:03:55.296933,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
44,DC:A6:32:33:AD:2C,2020-07-11 19:03:56.576284,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
45,DC:A6:32:33:AD:2C,2020-07-11 19:03:57.111932,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
46,DC:A6:32:33:AD:2C,2020-07-11 19:03:58.205723,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
47,DC:A6:32:33:AD:2C,2020-07-11 19:03:59.118188,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
48,DC:A6:32:33:AD:2C,2020-07-11 19:04:00.099474,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
49,DC:A6:32:33:AD:2C,2020-07-11 19:04:01.342066,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-64
50,DC:A6:32:33:AD:2C,2020-07-11 19:04:02.347091,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
51,DC:A6:32:33:AD:2C,2020-07-11 19:04:03.067153,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
52,DC:A6:32:33:AD:2C,2020-07-11 19:04:04.112213,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
53,DC:A6:32:33:AD:2C,2020-07-11 19:04:05.028468,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
54,DC:A6:32:33:AD:2C,2020-07-11 19:04:06.012824,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
55,DC:A6:32:33:AD:2C,2020-07-11 19:04:07.468524,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-54
56,DC:A6:32:33:AD:2C,2020-07-11 19:04:08.045981,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
57,DC:A6:32:33:AD:2C,2020-07-11 19:04:09.136014,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-52
