SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-11 19:09:48.977982,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
1,DC:A6:32:33:AD:2C,2020-07-11 19:09:49.009485,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-69
2,DC:A6:32:33:AD:2C,2020-07-11 19:09:50.242243,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-70
3,DC:A6:32:33:AD:2C,2020-07-11 19:09:51.224890,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-70
4,DC:A6:32:33:AD:2C,2020-07-11 19:09:52.023608,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-70
5,DC:A6:32:33:AD:2C,2020-07-11 19:09:53.843656,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
6,DC:A6:32:33:AD:2C,2020-07-11 19:09:54.002907,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-70
7,DC:A6:32:33:AD:2C,2020-07-11 19:09:55.080513,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
8,DC:A6:32:33:AD:2C,2020-07-11 19:09:56.508623,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-56
9,DC:A6:32:33:AD:2C,2020-07-11 19:09:57.288610,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
10,DC:A6:32:33:AD:2C,2020-07-11 19:09:58.124849,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
11,DC:A6:32:33:AD:2C,2020-07-11 19:09:59.107377,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
12,DC:A6:32:33:AD:2C,2020-07-11 19:10:00.063669,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
13,DC:A6:32:33:AD:2C,2020-07-11 19:10:01.167411,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
14,DC:A6:32:33:AD:2C,2020-07-11 19:10:02.004963,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-62
15,DC:A6:32:33:AD:2C,2020-07-11 19:10:03.009986,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-70
16,DC:A6:32:33:AD:2C,2020-07-11 19:10:04.474967,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-68
17,DC:A6:32:33:AD:2C,2020-07-11 19:10:05.023675,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-62
18,DC:A6:32:33:AD:2C,2020-07-11 19:10:06.393822,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-70
19,DC:A6:32:33:AD:2C,2020-07-11 19:10:07.055022,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-62
20,DC:A6:32:33:AD:2C,2020-07-11 19:10:08.146219,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
21,DC:A6:32:33:AD:2C,2020-07-11 19:10:09.123708,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
22,DC:A6:32:33:AD:2C,2020-07-11 19:10:10.251220,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-62
23,DC:A6:32:33:AD:2C,2020-07-11 19:10:11.057571,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-70
24,DC:A6:32:33:AD:2C,2020-07-11 19:10:12.483951,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
25,DC:A6:32:33:AD:2C,2020-07-11 19:10:13.020633,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
26,DC:A6:32:33:AD:2C,2020-07-11 19:10:14.004407,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
27,DC:A6:32:33:AD:2C,2020-07-11 19:10:15.283969,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-57
28,DC:A6:32:33:AD:2C,2020-07-11 19:10:16.016336,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
29,DC:A6:32:33:AD:2C,2020-07-11 19:10:17.283954,bf863704-c3c9-11ea-a193-dca63233ad2b,1,1,1,-63
