SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-15 15:54:49.819105,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-57
1,DC:A6:32:33:AD:2C,2020-07-15 15:54:50.023606,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-61
2,DC:A6:32:33:AD:2C,2020-07-15 15:54:51.030092,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
3,DC:A6:32:33:AD:2C,2020-07-15 15:54:52.115167,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-57
4,DC:A6:32:33:AD:2C,2020-07-15 15:54:53.015118,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-61
5,DC:A6:32:33:AD:2C,2020-07-15 15:54:54.181469,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-57
6,DC:A6:32:33:AD:2C,2020-07-15 15:54:55.346520,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
7,DC:A6:32:33:AD:2C,2020-07-15 15:54:56.035162,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
8,DC:A6:32:33:AD:2C,2020-07-15 15:54:57.231401,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-63
9,DC:A6:32:33:AD:2C,2020-07-15 15:54:58.048897,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-63
10,DC:A6:32:33:AD:2C,2020-07-15 15:54:59.200847,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-55
11,DC:A6:32:33:AD:2C,2020-07-15 15:55:00.290185,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-55
12,DC:A6:32:33:AD:2C,2020-07-15 15:55:01.170264,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
13,DC:A6:32:33:AD:2C,2020-07-15 15:55:02.081522,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
14,DC:A6:32:33:AD:2C,2020-07-15 15:55:03.156577,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
15,DC:A6:32:33:AD:2C,2020-07-15 15:55:04.162712,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
16,DC:A6:32:33:AD:2C,2020-07-15 15:55:05.177740,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-62
17,DC:A6:32:33:AD:2C,2020-07-15 15:55:06.809041,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
18,DC:A6:32:33:AD:2C,2020-07-15 15:55:07.065221,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-63
19,DC:A6:32:33:AD:2C,2020-07-15 15:55:08.029735,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
20,DC:A6:32:33:AD:2C,2020-07-15 15:55:09.309031,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-57
21,DC:A6:32:33:AD:2C,2020-07-15 15:55:10.053331,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
22,DC:A6:32:33:AD:2C,2020-07-15 15:55:11.440243,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-62
23,DC:A6:32:33:AD:2C,2020-07-15 15:55:12.048984,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
24,DC:A6:32:33:AD:2C,2020-07-15 15:55:13.126138,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-57
25,DC:A6:32:33:AD:2C,2020-07-15 15:55:14.670373,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-62
26,DC:A6:32:33:AD:2C,2020-07-15 15:55:15.041516,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
27,DC:A6:32:33:AD:2C,2020-07-15 15:55:16.402941,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
28,DC:A6:32:33:AD:2C,2020-07-15 15:55:17.141534,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-62
29,DC:A6:32:33:AD:2C,2020-07-15 15:55:18.235020,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-63
30,DC:A6:32:33:AD:2C,2020-07-15 15:55:19.140427,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-57
31,DC:A6:32:33:AD:2C,2020-07-15 15:55:20.601655,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
32,DC:A6:32:33:AD:2C,2020-07-15 15:55:21.162863,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-62
33,DC:A6:32:33:AD:2C,2020-07-15 15:55:22.387200,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-57
34,DC:A6:32:33:AD:2C,2020-07-15 15:55:23.162905,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-57
35,DC:A6:32:33:AD:2C,2020-07-15 15:55:24.650465,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-62
36,DC:A6:32:33:AD:2C,2020-07-15 15:55:25.054719,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-63
37,DC:A6:32:33:AD:2C,2020-07-15 15:55:26.185378,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
38,DC:A6:32:33:AD:2C,2020-07-15 15:55:27.057891,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-62
39,DC:A6:32:33:AD:2C,2020-07-15 15:55:28.188558,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
40,DC:A6:32:33:AD:2C,2020-07-15 15:55:29.196373,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
41,DC:A6:32:33:AD:2C,2020-07-15 15:55:30.070496,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-57
42,DC:A6:32:33:AD:2C,2020-07-15 15:55:31.352383,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-57
43,DC:A6:32:33:AD:2C,2020-07-15 15:55:32.381670,4f9f3874-c6d4-11ea-ae4d-dca63233ad2b,1,1,1,-56
