SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-13 12:47:23.771201,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-71
1,DC:A6:32:33:AD:2C,2020-07-13 12:47:24.027045,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-65
2,DC:A6:32:33:AD:2C,2020-07-13 12:47:25.046119,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-67
3,DC:A6:32:33:AD:2C,2020-07-13 12:47:26.113426,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-69
4,DC:A6:32:33:AD:2C,2020-07-13 12:47:27.027296,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-68
5,DC:A6:32:33:AD:2C,2020-07-13 12:47:29.032276,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-67
6,DC:A6:32:33:AD:2C,2020-07-13 12:47:30.275813,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-68
7,DC:A6:32:33:AD:2C,2020-07-13 12:47:31.019657,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-67
8,DC:A6:32:33:AD:2C,2020-07-13 12:47:32.514616,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-67
9,DC:A6:32:33:AD:2C,2020-07-13 12:47:33.012064,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-68
10,DC:A6:32:33:AD:2C,2020-07-13 12:47:34.014537,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-66
11,DC:A6:32:33:AD:2C,2020-07-13 12:47:35.054560,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-66
12,DC:A6:32:33:AD:2C,2020-07-13 12:47:36.271922,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-67
13,DC:A6:32:33:AD:2C,2020-07-13 12:47:37.039381,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-68
14,DC:A6:32:33:AD:2C,2020-07-13 12:47:38.051898,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-66
15,DC:A6:32:33:AD:2C,2020-07-13 12:47:39.146897,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-65
16,DC:A6:32:33:AD:2C,2020-07-13 12:47:40.151916,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-67
17,DC:A6:32:33:AD:2C,2020-07-13 12:47:41.067467,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-67
18,DC:A6:32:33:AD:2C,2020-07-13 12:47:42.236791,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-68
19,DC:A6:32:33:AD:2C,2020-07-13 12:47:43.100400,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-69
20,DC:A6:32:33:AD:2C,2020-07-13 12:47:44.021740,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-68
21,DC:A6:32:33:AD:2C,2020-07-13 12:47:45.071703,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-66
22,DC:A6:32:33:AD:2C,2020-07-13 12:47:46.076732,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-66
23,DC:A6:32:33:AD:2C,2020-07-13 12:47:47.030324,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-66
24,DC:A6:32:33:AD:2C,2020-07-13 12:47:48.246603,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-68
25,DC:A6:32:33:AD:2C,2020-07-13 12:47:49.056567,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-66
26,DC:A6:32:33:AD:2C,2020-07-13 12:47:50.036632,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-66
27,DC:A6:32:33:AD:2C,2020-07-13 12:47:51.016514,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-70
28,DC:A6:32:33:AD:2C,2020-07-13 12:47:52.090337,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-70
29,DC:A6:32:33:AD:2C,2020-07-13 12:47:53.016543,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-66
30,DC:A6:32:33:AD:2C,2020-07-13 12:47:54.052796,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-69
31,DC:A6:32:33:AD:2C,2020-07-13 12:47:55.090204,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-64
32,DC:A6:32:33:AD:2C,2020-07-13 12:47:56.196449,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-64
33,DC:A6:32:33:AD:2C,2020-07-13 12:47:57.171537,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-65
34,DC:A6:32:33:AD:2C,2020-07-13 12:47:58.016431,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-64
35,DC:A6:32:33:AD:2C,2020-07-13 12:47:59.081460,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-68
36,DC:A6:32:33:AD:2C,2020-07-13 12:48:00.171444,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-68
37,DC:A6:32:33:AD:2C,2020-07-13 12:48:01.226390,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-65
38,DC:A6:32:33:AD:2C,2020-07-13 12:48:02.119430,e4419f4e-c526-11ea-8de6-dca63233ad2b,1,1,1,-64
