SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AD:2C,2020-07-15 12:47:06.433532,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-59
1,DC:A6:32:33:AD:2C,2020-07-15 12:47:07.197813,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-58
2,DC:A6:32:33:AD:2C,2020-07-15 12:47:08.477817,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-53
3,DC:A6:32:33:AD:2C,2020-07-15 12:47:09.124032,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-52
4,DC:A6:32:33:AD:2C,2020-07-15 12:47:10.006517,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-58
5,DC:A6:32:33:AD:2C,2020-07-15 12:47:11.068317,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-52
6,DC:A6:32:33:AD:2C,2020-07-15 12:47:13.072742,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-52
7,DC:A6:32:33:AD:2C,2020-07-15 12:47:14.161939,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-53
8,DC:A6:32:33:AD:2C,2020-07-15 12:47:15.043786,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-53
9,DC:A6:32:33:AD:2C,2020-07-15 12:47:16.018203,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-53
10,DC:A6:32:33:AD:2C,2020-07-15 12:47:17.302551,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-53
11,DC:A6:32:33:AD:2C,2020-07-15 12:47:18.048073,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-59
12,DC:A6:32:33:AD:2C,2020-07-15 12:47:20.053862,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-53
13,DC:A6:32:33:AD:2C,2020-07-15 12:47:21.083896,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-53
14,DC:A6:32:33:AD:2C,2020-07-15 12:47:22.181274,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-57
15,DC:A6:32:33:AD:2C,2020-07-15 12:47:23.282501,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-56
16,DC:A6:32:33:AD:2C,2020-07-15 12:47:24.072473,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-59
17,DC:A6:32:33:AD:2C,2020-07-15 12:47:25.110020,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-59
18,DC:A6:32:33:AD:2C,2020-07-15 12:47:26.145013,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-58
19,DC:A6:32:33:AD:2C,2020-07-15 12:47:27.178005,7d752ebc-c6ba-11ea-b74b-dca63233ad2b,1,1,1,-59
